user-id,top_categories,most_played_publisher,most_played_platform,average_spending,favorite_tags
166478332,"Single-player, Multi-player, Steam Achievements",Rockstar Games,windows,24.99,"Action, Multiplayer, Open World"
114000267,"Single-player, Multi-player, Co-op",Square Enix,windows,4.9925,"Action, Adventure, Free to Play, MOBA, Strategy"
119626898,"Multi-player, Steam Trading Cards, Co-op",2K;Aspyr Mac;Aspyr Linux,windows;mac;linux,9.995,"Strategy, Free to Play, MOBA, Turn-Based Strategy, Turn-Based"
206560172,"Single-player, Multi-player, Steam Achievements",Activision,windows,39.99,"Action, FPS, Dog"
29491264,"Multi-player, Steam Achievements, Valve Anti-Cheat enabled",Tripwire Interactive,windows;mac;linux,3.99,"Action, FPS, World War II"
179022513,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
237581229,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
95363375,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
188450158,"Single-player, Multi-player, Steam Achievements",CI Games,windows,5.99,"Action, FPS, Sniper"
192949772,"Single-player, Multi-player, Steam Achievements",2K;Aspyr Mac;Aspyr Linux,windows,21.49,"Fighting, Competitive, Arcade, Strategy, Turn-Based Strategy"
51293702,"Multi-player, Valve Anti-Cheat enabled, Online Multi-Player",Valve,windows;mac;linux,4.472,"FPS, Multiplayer, Action, Free to Play, MOBA"
39798081,"Multi-player, Valve Anti-Cheat enabled, Online Multi-Player",Valve,windows;mac;linux,3.595,"FPS, Multiplayer, Action, Shooter"
218785457,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
61834736,"Multi-player, Valve Anti-Cheat enabled, Co-op",Valve,windows;mac;linux,4.793333333,"Action, FPS, Multiplayer, Free to Play, MOBA"
208900216,"Steam Achievements, Multi-player, Single-player",2K;Aspyr Mac;Aspyr Linux,windows;mac;linux,10.54777778,"FPS, Action, Multiplayer, Co-op, RPG"
249963484,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
24334631,"Multi-player, Online Multi-Player, Local Multi-Player",Valve,windows;mac;linux,7.19,"Action, FPS, Multiplayer"
10934310,"Single-player, Includes Source SDK, Multi-player",Valve,windows;mac;linux,4.5925,"FPS, Action, Zombies, Co-op, Singleplayer"
166564620,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,7.19,"Action, FPS, Multiplayer"
198850929,"Steam Trading Cards, Steam Achievements, In-App Purchases",Valve,windows;mac;linux,2.83,"Free to Play, Action, FPS, Multiplayer, Co-op"
39361297,"Steam Trading Cards, Multi-player, Steam Achievements",Valve,windows,4.245405405,"Free to Play, Multiplayer, Action, RPG, Survival"
189072890,"Single-player, Steam Achievements, Steam Trading Cards",Paradox Interactive,windows;mac;linux,7.663333333,"Free to Play, Simulation, City Builder, Building, Multiplayer"
268589228,"Single-player, Cross-Platform Multiplayer, Steam Achievements","Nicalis, Inc.",windows;mac;linux,0,"Multiplayer, Free to Play, Fighting"
219414811,"Steam Trading Cards, Steam Achievements, Single-player",Valve,windows;mac;linux,3.461666667,"FPS, Free to Play, Survival, Multiplayer, Shooter"
304107339,"Multi-player, Steam Trading Cards, Co-op",Atelier 801,windows;mac,0,"Free to Play, MOBA, Strategy, Multiplayer, Massively Multiplayer"
43583319,Multi-player,Freakinware Studios,windows;mac,0,"Multiplayer, Free to Play, Massively Multiplayer"
186312592,"Steam Trading Cards, Steam Workshop, In-App Purchases",Smartly Dressed Games,windows;mac;linux,0,"Free to Play, MOBA, Strategy, Zombies, Survival"
303789257,"Multi-player, MMO, Co-op",GDT Limited,windows,0,"Free to Play, RPG, MMORPG, Multiplayer, Early Access"
58640737,"Multi-player, Online Multi-Player, MMO",Activision;Aspyr Mac,windows,9.995,"Multiplayer, World War II, Free to Play, Action, FPS"
107028289,"Steam Achievements, Single-player, Steam Trading Cards",Bethesda Softworks,windows,13.792,"Open World, FPS, Multiplayer, RPG, Action"
50852108,"Single-player, Multi-player, Steam Achievements",2K;Aspyr Mac;Aspyr Linux,windows;mac;linux,19.99,"Strategy, Turn-Based Strategy, Turn-Based"
135951168,"Single-player, Multi-player, Co-op",SEGA;Feral Interactive Mac/Linux,windows;mac;linux,14.99,"Strategy, RTS, Warhammer 40K"
63020970,"Steam Trading Cards, Multi-player, Co-op",Valve,windows;mac;linux,3.595,"Free to Play, MOBA, Strategy, Action, FPS"
100322840,"Single-player, Multi-player, Online Multi-Player",Re-Logic,windows;mac;linux,6.99,"Adventure, Sandbox, Survival"
191802069,"Single-player, Online Multi-Player, Online Co-op",Smartly Dressed Games,windows;mac;linux,0,"Free to Play, Zombies, Survival"
277239386,"Steam Trading Cards, Steam Workshop, Multi-player",Bethesda Softworks,windows,4.995,"Free to Play, MOBA, Strategy, Fantasy, RPG"
189794919,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
201265166,"Multi-player, Valve Anti-Cheat enabled, Steam Achievements",Valve,windows;mac;linux,5.122727273,"Multiplayer, Free to Play, FPS, Action, World War II"
209608167,"Single-player, Steam Trading Cards, Partial Controller Support",Bethesda Softworks,windows,4.995,"Fantasy, RPG, Open World, Action, Free to Play"
89255174,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
84156493,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
129720834,"Multi-player, MMO, Steam Achievements",Daybreak Game Company,windows,0,"Free to Play, Massively Multiplayer, Superhero"
119949344,"Multi-player, Steam Trading Cards, Valve Anti-Cheat enabled",Valve,windows;mac;linux,7.165714286,"FPS, Multiplayer, Action, Free to Play, Co-op"
50095094,"Single-player, Steam Trading Cards, Steam Cloud",FireFly Studios,windows,15.49,"Strategy, RTS, Medieval, Turn-Based Strategy, Tactical"
215413462,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
200669964,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
50811344,"Single-player, Steam Achievements, Steam Trading Cards",Valve,windows;mac;linux,13.251,"Multiplayer, Action, FPS, Strategy, Adventure"
175963070,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
303789064,"Steam Trading Cards, Multi-player, Steam Workshop",Valve,windows;mac;linux,1.7475,"Free to Play, FPS, Multiplayer, MOBA, Strategy"
55837871,"Single-player, Multi-player",Activision;Aspyr Mac,windows;mac,19.99,"Action, FPS, Multiplayer"
185743629,"Steam Trading Cards, Multi-player, In-App Purchases",Valve,windows,0,"Free to Play, MOBA, Strategy, RPG, Massively Multiplayer"
248254297,"Multi-player, Valve Anti-Cheat enabled, Steam Trading Cards",Valve,windows;mac;linux,2.836,"FPS, Multiplayer, Free to Play, Zombies, Co-op"
109715095,"Multi-player, Steam Trading Cards, Steam Workshop",Valve,windows;mac;linux,5.33,"Free to Play, MOBA, Strategy, FPS, Multiplayer"
237848513,"Single-player, Steam Achievements, MMO",Gaijin Entertainment,windows;mac;linux,7.745,"Multiplayer, World War II, Free to Play, First-Person, Atmospheric"
50305489,"Steam Achievements, Steam Cloud, Single-player",Valve,windows;mac;linux,9.723333333,"Action, Multiplayer, Stealth, Third Person, Sandbox"
146022542,"Steam Trading Cards, Multi-player, Steam Workshop",Valve,windows,4.553333333,"Free to Play, Multiplayer, MOBA, Strategy, FPS"
57500988,"Single-player, Partial Controller Support, Multi-player",Square Enix,windows,7.656666667,"Action, Adventure, RPG, Open World, Post-apocalyptic"
148476467,"Multi-player, Steam Trading Cards, Co-op",Codemasters,windows,13.32333333,"Racing, Sports, Free to Play, MOBA, Strategy"
103890656,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
130470206,"Single-player, Multi-player, Online Multi-Player",Grinding Gear Games,windows,0,"Free to Play, Hack and Slash, Action RPG"
139774658,"Multi-player, Steam Trading Cards, Steam Workshop",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy, FPS, Multiplayer"
192531211,"Multi-player, Online Multi-Player, Cross-Platform Multiplayer","Rocketeer Games Studio, LLC",windows;mac,0,"FPS, Free to Play, Shooter"
95854541,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
187945671,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
201895745,"Single-player, Steam Achievements, Steam Trading Cards",Smartly Dressed Games,windows;mac;linux,3.495,"Free to Play, Zombies, Survival, Multiplayer, Sandbox"
175836974,"Multi-player, Co-op, Steam Trading Cards",Arkane Studios,windows,1.495,"Free to Play, MOBA, Strategy, Classic, First-Person"
103411746,"Steam Achievements, Single-player, Commentary available",Valve,windows;mac;linux,4.5925,"FPS, Co-op, Action, Space, Multiplayer"
176796706,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
270787620,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
63671946,"Single-player, Multi-player, Steam Trading Cards",SEGA,windows;mac,29.99,"Strategy, Turn-Based Strategy, Historical"
191988742,"Single-player, Steam Achievements, Steam Trading Cards",Scott Cawthon,windows,4.752,"Multiplayer, Funny, Singleplayer, Horror, Survival Horror"
47031455,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
77566707,"Single-player, Steam Trading Cards, Steam Cloud",1C Entertainment,windows;mac,10.99,"Strategy, RTS, Warhammer 40K, Turn-Based Strategy, RPG"
211159862,"Multi-player, Steam Trading Cards, Single-player",2K;Aspyr Mac;Aspyr Linux,windows;mac;linux,9.995,"Strategy, Turn-Based Strategy, Turn-Based, Free to Play, MOBA"
217472465,"Single-player, Steam Achievements, Steam Trading Cards",Bethesda Softworks,windows,9.99,"Fantasy, RPG, Open World"
245043777,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
63098418,"Multi-player, Steam Achievements, Steam Trading Cards",Valve,windows;mac;linux,6.75047619,"FPS, Action, Multiplayer, Free to Play, Open World"
249735744,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
75115020,"Single-player, Multi-player, Co-op",Activision,windows,29.99,"Action, FPS, Zombies"
187262547,"Online Multi-Player, Steam Achievements, Steam Trading Cards",Smartly Dressed Games,windows;mac,0,"Free to Play, Multiplayer, Open World, Zombies, Survival"
83975567,"Single-player, Steam Achievements, Steam Trading Cards",Valve,windows;mac;linux,10.528,"FPS, Action, Free to Play, Co-op, Zombies"
262317184,"In-App Purchases, Steam Achievements, Online Multi-Player",Freejam,windows;mac;linux,0,"Free to Play, Zombies, Survival, Building, Robots"
14465359,"Single-player, Steam Achievements, Steam Trading Cards",Valve,windows;mac;linux,12.59425287,"Strategy, Action, FPS, Indie, Multiplayer"
202664112,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
163308692,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
130057540,"Multi-player, Steam Trading Cards, Steam Workshop",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy, FPS, Multiplayer"
63441290,"Single-player, Steam Achievements, Steam Cloud",Ubisoft,windows,14.309375,"Action, Strategy, RPG, Open World, Fantasy"
175290236,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
131963274,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
216799865,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
214184795,"Single-player, Steam Achievements, Steam Trading Cards",Valve,windows;mac;linux,7.19,"Action, FPS, Sci-fi"
72519264,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
75548930,"Multi-player, Valve Anti-Cheat enabled, Single-player",Valve,windows;mac;linux,7.19,"Action, FPS, Multiplayer"
293527273,"Multi-player, Steam Achievements, Partial Controller Support",CI Games,windows,2.995,"FPS, Action, Sniper, Multiplayer, Free to Play"
245621941,"MMO, Co-op, Multi-player",Freakinware Studios,windows,0,"Free to Play, Multiplayer, Open World, Zombies, Massively Multiplayer"
304265629,"Single-player, Steam Achievements, In-App Purchases",Gaijin Entertainment,windows;mac;linux,0,"Free to Play, Zombies, Survival, Multiplayer, World War II"
50426766,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
39970405,"Multi-player, Valve Anti-Cheat enabled, Includes Source SDK",Valve,windows;mac;linux,3.99,"Action, FPS, Multiplayer"
40964799,"Multi-player, Valve Anti-Cheat enabled, Co-op",Valve,windows;mac;linux,3.595,"Free to Play, MOBA, Strategy, Action, FPS"
87694960,"Single-player, Steam Trading Cards, Steam Achievements",Square Enix,windows,9.896774194,"RPG, Action, Adventure, Indie, Strategy"
215409870,"Multi-player, Steam Trading Cards, Steam Workshop",Valve,windows;mac;linux,0,"Free to Play, FPS, Multiplayer, MOBA, Strategy"
295204318,"Single-player, Online Multi-Player, Online Co-op",Smartly Dressed Games,windows;mac;linux,0,"Free to Play, Zombies, Survival"
185480581,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
25966326,"Multi-player, Valve Anti-Cheat enabled, Co-op",Valve,windows;mac;linux,3.595,"Free to Play, MOBA, Strategy, Action, FPS"
155003926,"Steam Trading Cards, Multi-player, Steam Achievements",Valve,windows;mac;linux,4.884444444,"FPS, Free to Play, Multiplayer, Shooter, Action"
217728407,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
124991843,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
302883346,"Multi-player, Steam Trading Cards, Steam Workshop",Valve,windows;mac;linux,2.33,"FPS, Free to Play, Multiplayer, MOBA, Strategy"
294759066,"Multi-player, Co-op, Steam Trading Cards",Scott Cawthon,windows,2.895,"Free to Play, MOBA, Strategy, Singleplayer, Horror"
194672513,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
292332406,"Steam Trading Cards, Steam Workshop, Valve Anti-Cheat enabled",Valve,windows;mac;linux,2.33,"Free to Play, MOBA, Strategy, Multiplayer, Sandbox"
161623464,"Single-player, Multi-player, Steam Achievements",SCS Software,windows,6.172222222,"Free to Play, Simulation, Multiplayer, Zombies, World War II"
158136134,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
187653547,"Co-op, In-App Purchases, Single-player",Gaijin Entertainment,windows;mac;linux,0,"Free to Play, Multiplayer, World War II, MOBA, Strategy"
160653177,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
198357128,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
243587325,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
67579257,"Single-player, Steam Achievements, Steam Trading Cards",Valve,windows,11.45214286,"Action, FPS, Open World, Co-op, Multiplayer"
293042025,"Single-player, Steam Achievements, Steam Trading Cards",Deep Silver,windows;mac;linux,7.555,"Action, Comedy, Co-op, Adventure, Free to Play"
197550099,"Single-player, Multi-player, Steam Achievements",CI Games,windows,15.99,"Action, FPS, World War II"
218918267,"Single-player, Steam Achievements, Multi-player",Bohemia Interactive,windows,18.76777778,"Strategy, RTS, Action, Simulation, Stealth"
278176394,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
163415496,"Single-player, Steam Achievements, Steam Workshop",Redbana Corporation,windows;mac;linux,2.556,"Free to Play, Multiplayer, Sandbox, Funny, Singleplayer"
58013959,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
26601561,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
144626100,"Multi-player, Single-player, Steam Achievements",CI Games,windows,2.995,"Action, FPS, Sniper, Free to Play, MOBA"
547685,"Multi-player, Valve Anti-Cheat enabled, Steam Achievements",Valve,windows;mac;linux,4.793333333,"FPS, Multiplayer, Action, Shooter"
28898493,"Multi-player, Online Multi-Player, Local Multi-Player",Valve,windows;mac;linux,7.19,"Action, FPS, Multiplayer"
129240163,"Single-player, Steam Achievements, Partial Controller Support",Bethesda Softworks,windows,13.65666667,"Open World, Action, FPS, Sniper, Fantasy"
50655415,"Single-player, Commentary available",Valve,windows;mac;linux,0,"Action, FPS, Singleplayer"
241776037,"Multi-player, Steam Achievements, Steam Trading Cards",Valve,windows;mac;linux,8.326666667,"FPS, Multiplayer, Free to Play, Action, RPG"
210903599,"Multi-player, Steam Achievements, Full controller support",Techland Publishing,windows;mac;linux,12.495,"FPS, Multiplayer, Shooter, Zombies, Open World"
